"","year","agency_code","agency_level","designation_Type","name","county","street_addr","street_addr2","city","state","zip","phone","url","super_name","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","esea","stem","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","AAVC","AGNR","ARCH","BMA","CD","EDUC","FINA","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"1272",2019,"860330","SCH","P","Meadowview Magnet Middle","Surry","1282 McKinney Road",NA,"Mount Airy","NC",27030,"336-789-0276","http://www.surry.k12.nc.us/",NA,"M","860LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,366,357,97.54,NA,"N","N","Y","Y",0,0.842,0.158,0,1,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1273",2019,"860336","SCH","P","North Surry High","Surry","2440 W Pine Street",NA,"Mount Airy","NC",27030,"336-789-5055","http://www.surry.k12.nc.us/",NA,"H","860LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,822,678,82.48,NA,"N","N","N","N",0,0.842,0.158,0,1,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1274",2019,"860340","SCH","P","Pilot Mountain Middle","Surry","543 Old Westfield Road",NA,"Pilot Mountain","NC",27041,"336-368-2641","http://www.surry.k12.nc.us",NA,"M","860LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,485,480,98.97,NA,"N","N","Y","Y",0,0.842,0.158,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1275",2019,"860352","SCH","P","Surry Central High","Surry","716 South Main Street",NA,"Dobson","NC",27017,"336-386-8842","http://www.surry.k12.nc.us",NA,"H","860LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,723,511,70.68,NA,"N","N","Y","Y",0,0.842,0.158,0,1,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1276",2019,"860354","SCH","P","Surry Early College","Surry","630 South Main Street",NA,"Dobson","NC",27017,"336-386-3621","http://www.surry.k12.nc.us",NA,"H","860LEA","9:13","Regular School","Traditional","N",NA,NA,NA,NA,314,94,29.94,NA,"N","N","N","N",0,0.842,0.158,0,1,TRUE,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"1277",2019,"860LEA","LEA","P","Surry County Schools","Surry","209 N Crutchfield St",NA,"Dobson","NC",27017,"336-386-8211","www.surry.k12.nc.us/","Dr Travis Reeves",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",2019,"861304","SCH","P","Elkin Elementary","Surry","135 Old Virginia Rd",NA,"Elkin","NC",28621,"336-835-2756","http://elkin.k12.nc.us/ees/",NA,"E","861LEA","PK:06","Regular School","Traditional","Y",NA,NA,NA,NA,105,105,100,NA,"N","N","N","N",0,0.667,0.333,0,1,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1279",2019,"861308","SCH","P","Elkin High","Surry","334 Elk Spur St",NA,"Elkin","NC",28621,"336-835-3858","http://elkin.k12.nc.us/ehs/",NA,"H","861LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,345,293,84.93,NA,"N","N","N","N",0,0.667,0.333,0,1,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1280",2019,"861312","SCH","P","Elkin Middle","Surry","300 Elk Spur St",NA,"Elkin","NC",28621,"336-835-3175","http://elkin.k12.nc.us/ems/",NA,"M","861LEA","7:08","Regular School","Traditional","N",NA,NA,NA,NA,184,181,98.37,NA,"N","N","N","N",0,0.667,0.333,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1281",2019,"861LEA","LEA","P","Elkin City Schools","Surry","202 West Spring St",NA,"Elkin","NC",28621,"336-835-3135","www.elkin.k12.nc.us","Dr Myra Cox",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",2019,"862312","SCH","P","Mount Airy High","Surry","1011 N South St",NA,"Mount Airy","NC",27030,"336-789-5147","http://mahsbears.org",NA,"H","862LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,547,393,71.85,NA,"N","N","N","N",0,0.75,0.25,0,1,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1283",2019,"862316","SCH","P","Mount Airy Middle","Surry","249 Hamburg Street",NA,"Mount Airy","NC",27030,"336-789-9021","http://mtairymiddleschool.org",NA,"M","862LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,390,351,90,NA,"N","N","N","Y",0,0.75,0.25,0,1,TRUE,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
"1284",2019,"862LEA","LEA","P","Mount Airy City Schools","Surry","351 Riverside Dr.",NA,"Mount Airy","NC",27030,"336-786-8355","www.mtairy.k12.nc.us/","Dr Kim Morrison",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",2019,"86T000","SCH","C","Millennium Charter Academy","Surry","500 Old Springs Rd",NA,"Mount Airy","NC",27030,"336-789-7570","http://www.mcacademy.com/","Mr Kirby Mccrary","A","CH","KG:12","Regular School","Traditional","N","862LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",2019,"870312","SCH","P","Cherokee Extension School","Swain","50 Main Street",NA,"Bryson City","NC",28713,"828-488-3129",NA,NA,"A","870LEA","KG:12","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",2019,"870314","SCH","P","Swain County High School","Swain","1415 Fontana Road",NA,"Bryson City","NC",28713,"828-488-2152","http://www.swain.k12.nc.us/high",NA,"H","870LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,535,437,81.68,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1288",2019,"870318","SCH","P","Swain County Middle School","Swain","135 Arlington Ave",NA,"Bryson City","NC",28713,"828-488-3480","http://www.swain.k12.nc.us/middle",NA,"M","870LEA","P3:08","Regular School","Traditional","Y",NA,NA,NA,NA,452,258,57.08,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
"1289",2019,"870LEA","LEA","P","Swain County Schools","Swain","50 Main Street",NA,"Bryson City","NC",28713,"828-488-3129","www.swain.k12.nc.us","Mr John Sale",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",2019,"87A000","SCH","C","Mountain Discovery","Swain","890 Jenkins Branch Rd N",NA,"Bryson City","NC",28713,"828-488-1222","http://www.mountaindiscovery.org","Mrs Edie Mcdowell","I","CH","KG:08","Regular School","Traditional","Y","870LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",2019,"880308","SCH","P","Brevard High","Transylvania","609 N. Country Club Rd",NA,"Brevard","NC",28712,"828-884-4103","http://bhs.tcsnc.org/",NA,"H","880LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,728,590,81.04,NA,"N","N","N","N",0,0.444,0.556,0,1,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1292",2019,"880312","SCH","P","Brevard Middle","Transylvania","400 Fisher Rd",NA,"Brevard","NC",28712,"828-884-2091","http://bms.tcsnc.org/",NA,"M","880LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,582,382,65.64,NA,"N","N","Y","Y",0,0.444,0.556,0,1,TRUE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1293",2019,"880320","SCH","P","Davidson River School","Transylvania","970 Ecusta Rd",NA,"Brevard","NC",28712,"828-884-9567","http://drs.tcsnc.org/",NA,"H","880LEA","9:12","Alternative School","Traditional","N",NA,NA,NA,NA,97,71,73.2,NA,"N","Y","Y","Y",0,0.444,0.556,0,1,TRUE,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
"1294",2019,"880328","SCH","P","Rosman High","Transylvania","749 Pickens Hwy",NA,"Rosman","NC",28772,"828-862-4284","http://rhs.tcsnc.org/",NA,"H","880LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,311,254,81.67,NA,"N","N","N","N",0,0.444,0.556,0,1,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"1295",2019,"880330","SCH","P","Rosman Middle","Transylvania","2770 Old Rosman Hwy",NA,"Rosman","NC",28772,"828-862-4286","http://rms.tcsnc.org/",NA,"M","880LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,223,174,78.03,NA,"N","N","Y","Y",0,0.444,0.556,0,1,TRUE,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
"1296",2019,"880LEA","LEA","P","Transylvania County Schools","Transylvania","225 Rosenwald Ln",NA,"Brevard","NC",28712,"828-884-6173","www.tcsnc.org","Dr Jeffrey Mcdaris",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",2019,"88A000","SCH","C","Brevard Academy","Transylvania","1110 Hendersonville Highway",NA,"Pisgah Forest","NC",28768,"828-885-2665","http://brevard.teamcfa.org/","Mr Richard Duncan","I","CH","KG:08","Regular School","Traditional","Y","880LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",2019,"890304","SCH","P","Columbia High","Tyrrell","902 Main St",NA,"Columbia","NC",27925,"252-796-8161","http://chs.tyrrell.k12.nc.us/",NA,"H","890LEA","9:13","Regular School","Traditional","N",NA,NA,NA,NA,193,142,73.58,NA,"N","N","N","N",0.333,0.333,0.667,0,0.667,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1299",2019,"890306","SCH","P","Columbia Middle","Tyrrell","920 Main Street",NA,"Columbia","NC",27925,"252-796-0369","http://cms.tyrrell.k12.nc.us/",NA,"M","890LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.333,0.333,0.667,0,0.667,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",2019,"890LEA","LEA","P","Tyrrell County Schools","Tyrrell","1107 Hwy 64 E",NA,"Columbia","NC",27925,"252-796-1121","www.tyrrell.k12.nc.us/","Mr Oliver Holley",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",2019,"900308","SCH","P","East Union Middle","Union","6010 W Marshville Blvd",NA,"Marshville","NC",28103,"704-290-1540","http://eums.ucps.k12.nc.us",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,772,558,72.28,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1302",2019,"900310","SCH","P","Cuthbertson Middle","Union","1520 Cuthbertson Rd",NA,"Waxhaw","NC",28173,"704-296-0107","http://cms.ucps.k12.nc.us",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1411,1228,87.03,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1303",2019,"900311","SCH","P","Cuthbertson High","Union","1400 Cuthbertson Rd",NA,"Waxhaw","NC",28173,"704-296-0105","http://chs.ucps.k12.nc.us",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1833,1362,74.3,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
"1304",2019,"900314","SCH","P","Monroe Middle","Union","601 E Sunset Drive",NA,"Monroe","NC",28112,"704-296-3120","http://mms.ucps.k12.nc.us",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,890,272,30.56,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1305",2019,"900316","SCH","P","Forest Hills High","Union","100 Forest Hills School Rd",NA,"Marshville","NC",28103,"704-233-4001","http://fhhs.ucps.k12.nc.us/",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,908,709,78.08,NA,"N","N","N","Y",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1306",2019,"900336","SCH","P","Monroe High","Union","1 High School Dr",NA,"Monroe","NC",28112,"704-296-3130","http://mhs.ucps.k12.nc.us/",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1049,797,75.98,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"1307",2019,"900342","SCH","P","Porter Ridge High School","Union","2839 Ridge Road",NA,"Indian Trail","NC",28079,"704-292-7662","http://prhs.ucps.k12.nc.us",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1726,1258,72.89,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"1308",2019,"900343","SCH","P","Porter Ridge Middle School","Union","2827 Ridge Road",NA,"Indian Trail","NC",28079,"704-225-7555","http://prms.ucps.k12.nc.us",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1274,986,77.39,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"1309",2019,"900344","SCH","P","Parkwood High","Union","3220 Parkwood School Rd",NA,"Monroe","NC",28112,"704-764-2900","http://pwhs.ucps.k12.nc.us",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1108,778,70.22,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
"1310",2019,"900346","SCH","P","Parkwood Middle","Union","3219 Parkwood School Rd",NA,"Monroe","NC",28112,"704-296-0655","http://pwms.ucps.k12.nc.us/",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,814,751,92.26,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1311",2019,"900348","SCH","P","Piedmont High","Union","3006 Sikes Mill Road",NA,"Monroe","NC",28110,"704-753-2810","http://pmhs.ucps.k12.nc.us",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1298,946,72.88,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1312",2019,"900350","SCH","P","Piedmont Middle","Union","2816 Sikes Mill Rd",NA,"Monroe","NC",28110,"704-296-6350","http://pdms.ucps.k12.nc.us/",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1025,558,54.44,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1313",2019,"900360","SCH","P","Sun Valley High","Union","5211 Old Charlotte Hwy",NA,"Monroe","NC",28110,"704-296-3020","http://svhs.ucps.k12.nc.us/",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1406,1024,72.83,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1314",2019,"900362","SCH","P","Sun Valley Middle","Union","1409 Wesley Chapel Rd",NA,"Indian Trail","NC",28079,"704-296-3009","http://svms.ucps.k12.nc.us",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1230,1210,98.37,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
"1315",2019,"900365","SCH","P","South Providence","Union","500 South Providence Street",NA,"Waxhaw","NC",28173,"704-290-1580","http://sps.ucps.k12.nc.us",NA,"T","900LEA","6:12","Alternative School","Traditional","N",NA,NA,NA,NA,256,97,37.89,NA,"N","Y","N","N",0.115,0.577,0.423,0,0.885,TRUE,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
"1316",2019,"900366","SCH","P","Central Academy of Technology and Arts","Union","600 Brewer Dr",NA,"Monroe","NC",28112,"704-296-3088","http://cata.ucps.k12.nc.us/",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,860,754,87.67,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1317",2019,"900367","SCH","P","Union County Early College","Union","4209A Old Charlotte Hwy",NA,"Monroe","NC",28110,"704-290-1565","http://ucec.ucps.k12.nc.us",NA,"H","900LEA","9:13","Regular School","Traditional","N",NA,NA,NA,NA,360,132,36.67,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0
"1318",2019,"900377","SCH","P","Weddington High","Union","4901 Monroe-Weddington Road",NA,"Matthews","NC",28104,"704-708-5530","http://wdhs.ucps.k12.nc.us/",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1521,950,62.46,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"1319",2019,"900378","SCH","P","Weddington Middle","Union","5903 Deal Road",NA,"Matthews","NC",28104,"704-814-9772","http://wdms.ucps.k12.nc.us/",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1253,816,65.12,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1320",2019,"900391","SCH","P","Marvin Ridge Middle","Union","2831 Crane Road",NA,"Waxhaw","NC",28173,"704-290-1510","http://mrms.ucps.k12.nc.us",NA,"M","900LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1368,1353,98.9,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1321",2019,"900392","SCH","P","Wolfe School","Union","722 Brewer Drive",NA,"Monroe","NC",28112,"704-290-1568","http://wolfe.ucps.k12.nc.us",NA,"A","900LEA","KG:12","EC School","Year Round","N",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.115,0.577,0.423,0,0.885,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322",2019,"900393","SCH","P","Marvin Ridge High","Union","2825 Crane Road",NA,"Waxhaw","NC",28173,"704-290-1520","http://mrhs.ucps.k12.nc.us",NA,"H","900LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1765,1099,62.27,NA,"N","N","N","N",0.115,0.577,0.423,0,0.885,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1323",2019,"900LEA","LEA","P","Union County Public Schools","Union","400 North Church Street",NA,"Monroe","NC",28112,"704-296-9898","www.ucps.k12.nc.us","Dr Andrew Houlihan",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324",2019,"90A000","SCH","C","Union Academy","Union","675 North ML King Jr Blvd",NA,"Monroe","NC",28110,"704-238-8883","http://www.unionacademy.org/","Dr Ann Walters","A","CH","KG:12","Regular School","Year Round","N","900LEA",NA,NA,NA,944,26,2.75,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",2019,"90B000","SCH","C","Union Day School","Union","3000 TILLEY MORRIS ROAD",NA,"WEDDINGTON","NC",28104,"704-256-1494","http://www.uniondayschool.com","Dr Pam Long","E","CH","KG:05","Regular School","Traditional","N","900LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326",2019,"90C000","SCH","C","Union Prep Academy at Indian Trail","Union","2324 Younts Rd",NA,"Indian Trail","NC",28079,"704-893-3607","http://indiantrailprep.org","Mrs Alison Simpson","I","CH","KG:08","Regular School","Traditional","Y","900LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327",2019,"910316","SCH","P","Vance County Middle School","Vance","293 Warrenton Road",NA,"Henderson","NC",27536,"252-492-6041","https://www.vcs.k12.nc.us/Domain/1426",NA,"M","910LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,850,723,85.06,NA,"Y","N","N","N",0.667,0.533,0.467,0,0.333,FALSE,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"1328",2019,"910368","SCH","P","AdVance Academy","Vance","219 Charles Street",NA,"Henderson","NC",27536,"252-438-8407","https://www.vcs.k12.nc.us/wvhs",NA,"T","910LEA","6:12","Alternative School","Traditional","N",NA,NA,NA,NA,191,91,47.64,NA,"N","N","N","N",0.667,0.533,0.467,0,0.333,FALSE,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"1329",2019,"910370","SCH","P","Vance County High School","Vance","925 Garrett Road",NA,"Henderson","NC",27537,"252-430-6000","https://www.vcs.k12.nc.us/Domain/1427",NA,"H","910LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,1062,853,80.32,NA,"N","N","N","Y",0.667,0.533,0.467,0,0.333,FALSE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1330",2019,"910382","SCH","P","Vance Co Early College","Vance","200 Community College Rd",NA,"Henderson","NC",27537,"252-738-3580","https://www.vcs.k12.nc.us/vancecountyearlycollege",NA,"H","910LEA","9:13","Regular School","Traditional","N",NA,NA,NA,NA,205,84,40.98,NA,"N","N","N","N",0.667,0.533,0.467,0,0.333,FALSE,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
"1331",2019,"910384","SCH","P","STEM Early High","Vance","925 Garrett Road",NA,"Henderson","NC",27537,"252-738-2260","https://www.vcs.k12.nc.us/stemsharks",NA,"M","910LEA","6:08","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",0.667,0.533,0.467,0,0.333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332",2019,"910LEA","LEA","P","Vance County Schools","Vance","1724 Graham Avenue",NA,"Henderson","NC",27536,"252-492-2127","www.vcs.k12.nc.us","Dr Anthony Jackson",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333",2019,"91A000","SCH","C","Vance Charter School","Vance","2090 ROSS MILL ROAD",NA,"Henderson","NC",27537,"252-431-0440","http://www.vancecharter.org/","Dr Brian Mathis","A","CH","KG:11","Regular School","Traditional","Y","910LEA",NA,NA,NA,448,84,18.75,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334",2019,"91B000","SCH","C","Henderson Collegiate","Vance","1071 Old Epsom Rd",NA,"Henderson","NC",27536,"252-598-1038","http://hendersoncollegiate.org","Mr Eric Sanchez","A","CH","KG:12","Regular School","Traditional","Y","910LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335",2019,"920312","SCH","P","Apex Middle","Wake","400 East Moore Street",NA,"Apex","NC",27502,"919-387-2181","http://apexms.wcpss.net/",NA,"M","920LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,1026,583,56.82,NA,"N","N","N","N",0.211,0.578,0.4,0.043,0.746,TRUE,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0
"1336",2019,"920315","SCH","P","Apex Friendship Middle","Wake","7701 Humie Olive Rd",NA,"Apex","NC",27502,"919-694-8960","https://www.wcpss.net/apexfriendshipms",NA,"M","920LEA","6:08","Regular School","Traditional","N",NA,NA,NA,NA,884,616,69.68,NA,"N","N","N","N",0.211,0.578,0.4,0.043,0.746,TRUE,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0
"1337",2019,"920316","SCH","P","Apex High","Wake","1501 Laura Duncan Road",NA,"Cary","NC",27502,"919-387-2208","http://apexhs.wcpss.net/",NA,"H","920LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2067,1468,71.02,NA,"N","N","N","N",0.211,0.578,0.4,0.043,0.746,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1338",2019,"920317","SCH","P","Apex Friendship High","Wake","7801 Humie Olive Rd",NA,"Apex","NC",27502,"919-694-0500","http://www.wcpss.net/apexfriendshiphs",NA,"H","920LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2457,1485,60.44,NA,"N","N","N","N",0.211,0.578,0.4,0.043,0.746,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1339",2019,"920318","SCH","P","Athens Drive High","Wake","1420 Athens Drive",NA,"Raleigh","NC",27606,"919-233-4050","http://athensdrivehs.wcpss.net/",NA,"H","920LEA","9:12","Regular School","Traditional","N",NA,NA,NA,NA,2033,1255,61.73,NA,"N","N","N","N",0.211,0.578,0.4,0.043,0.746,TRUE,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
