"","year","agency_code","agency_level","designation_Type","name","county","street_addr","street_addr2","city","state","zip","phone","url","super_name","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","esea","stem","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","absent_group_ALL","absent_group_FEM","absent_group_HI7","absent_group_MALE","absent_group_WH7","absent_group_BL7","absent_group_ELS","absent_group_MU7","absent_group_SWD","absent_group_AS7","absent_group_AM7","absent_group_PI7"
"5725",2020,"760338","SCH","P","Northeastern Randolph Middle School","Randolph","3493 Ramseur Julian Road",NA,"Liberty","NC",27298,"336-622-5808","nerms.randolph.k12.nc.us/","Ms Dana Albright-Johnso","M","760LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,523,411,78.59,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5726",2020,"760339","SCH","P","Providence Grove High School","Randolph","5555 Mack Lineberry Rd",NA,"Climax","NC",27233,"336-685-0728","pghs.randolph.k12.nc.us/","Ms April Thompson","H","760LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,695,570,82.01,NA,"N","N","N","N",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5727",2020,"760348","SCH","P","Randleman High School","Randolph","4396 Tigers Den Rd",NA,"Randleman","NC",27317,"336-498-2682","rhs.randolph.k12.nc.us/","Mr Dennis Hamilton","H","760LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,840,741,88.21,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5728",2020,"760352","SCH","P","Randleman Middle School","Randolph","800 High Point St",NA,"Randleman","NC",27317,"336-498-2606","rms.randolph.k12.nc.us/","Mrs Melanie Richey","M","760LEA","05:08","Regular School","Traditional","N",NA,NA,NA,NA,878,526,59.91,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5729",2020,"760354","SCH","P","Randolph Early College High School","Randolph","629 Industrial Park Avenue",NA,"Asheboro","NC",27205,"336-625-1137","rechs.randolph.k12.nc.us/","Ms Shea Grosch","H","760LEA","09:13","Regular School","Traditional","N",NA,NA,NA,NA,366,51,13.93,NA,"N","N","N","N",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5730",2020,"760357","SCH","P","Southeastern Randolph Middle School","Randolph","5302 Foushee Rd",NA,"Ramseur","NC",27316,"336-824-6700","serms.randolph.k12.nc.us/","Dr James Johnson","M","760LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,533,322,60.41,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5731",2020,"760358","SCH","P","Southwestern Randolph High School","Randolph","1641 Hopewell Friends Rd",NA,"Asheboro","NC",27205,"336-381-7747","swrhs.randolph.k12.nc.us/","Mr Brian Hodgin","H","760LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,822,649,78.95,NA,"N","N","N","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5732",2020,"760360","SCH","P","Southwestern Randolph Middle School","Randolph","1509 Hopewell Friends Rd",NA,"Asheboro","NC",27205,"336-381-3900","swrms.randolph.k12.nc.us/","Mr Michael Crider","M","760LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,563,403,71.58,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5733",2020,"760378","SCH","P","Archdale-Trinity Middle School","Randolph","5105 Archdale Road",NA,"Trinity","NC",27370,"336-431-2589","atms.randolph.k12.nc.us/","Dr David Cross","M","760LEA","07:08","Regular School","Traditional","N",NA,NA,NA,NA,726,395,54.41,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5734",2020,"760380","SCH","P","Trinity High School","Randolph","5746 Trinity High School Rd",NA,"Trinity","NC",27370,"336-861-6870","ths.randolph.k12.nc.us/","Dr Brian Toth","H","760LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,648,562,86.73,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5735",2020,"760382","SCH","P","Uwharrie Ridge Six-Twelve","Randolph","1463 Pleasant Union Road",NA,"Trinity","NC",27370,"336-241-3900","urs.randolph.k12.nc.us/","Mr Brian Hill","T","760LEA","06:11","Regular School","Traditional","N",NA,NA,NA,NA,488,311,63.73,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5736",2020,"760388","SCH","P","Wheatmore High School","Randolph","3678 Finch Farm Rd",NA,"Trinity","NC",27370,"336-476-1500","whs.randolph.k12.nc.us/","Mr Eric Johnson","H","760LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,719,600,83.45,NA,"N","N","Y","Y",0.032,0.516,0.484,0,0.968,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5737",2020,"760LEA","LEA","P","Randolph County School System","Randolph","2222-C S Fayetteville Street",NA,"Asheboro","NC",27205,"336-633-5000","www.randolph.k12.nc.us/","Dr Stephen Gainey",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,9878,6208,62.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5738",2020,"761304","SCH","P","Asheboro High School","Randolph","1221 S Park St",NA,"Asheboro","NC",27203,"336-625-6185","ahs.asheboro.k12.nc.us","Dr Penny Crooks","H","761LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,1287,1008,78.32,NA,"N","N","N","N",0.25,0.75,0.25,0.125,0.625,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5739",2020,"761308","SCH","P","South Asheboro Middle School","Randolph","523 W Walker Ave",NA,"Asheboro","NC",27203,"336-629-4141","sams.asheboro.k12.nc.us","Ronald Dixon","M","761LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,550,401,72.91,NA,"N","N","Y","Y",0.25,0.75,0.25,0.125,0.625,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5740",2020,"761336","SCH","P","North Asheboro Middle School","Randolph","1861 N Asheboro School Rd",NA,"Asheboro","NC",27203,"336-672-1900","nams.asheboro.k12.nc.us","Ms Candace Call","M","761LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,537,394,73.37,NA,"N","N","Y","Y",0.25,0.75,0.25,0.125,0.625,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5741",2020,"761LEA","LEA","P","Asheboro City Schools","Randolph","1126 S Park Street",NA,"Asheboro","NC",27203,"336-625-5104","www.asheboro.k12.nc.us/","Dr Aaron Woody",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,2714,1803,66.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5742",2020,"76A000","SCH","C","Uwharrie Charter Academy","Randolph","5154 US Hwy 220 Business South",NA,"Asheboro","NC",27205,"336-610-0818","www.uwharriecharter.org",NA,"A","CH","0K:12","Regular School","Modified","Y","760LEA",NA,NA,NA,1699,178,10.48,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5743",2020,"770316","SCH","P","Ellerbe Middle","Richmond","128 W Ballard Street",NA,"Ellerbe","NC",28338,"910-582-7925",NA,"Mr Melvin Ingram","M","770LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,227,204,89.87,NA,"N","N","Y","Y",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5744",2020,"770328","SCH","P","Hamlet Middle","Richmond","1406 McDonald Ave",NA,"Hamlet","NC",28345,"910-582-7903",NA,"Ms Karen Allen","M","770LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,508,459,90.35,NA,"N","N","Y","Y",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5745",2020,"770342","SCH","P","Ashley Chapel Educational Center","Richmond","377 Mizpah Road",NA,"Rockingham","NC",28379,"910-997-9800",NA,"Mr Kevin Mabe","T","770LEA","07:12","Alternative School","Traditional","Y",NA,NA,NA,NA,66,NA,5,TRUE,"N","Y","Y","Y",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5746",2020,"770348","SCH","P","Richmond Senior High School","Richmond","838 US 1 North",NA,"Rockingham","NC",28379,"910-997-9812","www.richmond.k12.nc.us/rshsweb/index.html","Mr James Butler","H","770LEA","10:12","Regular School","Traditional","N",NA,NA,NA,NA,1323,1132,85.56,NA,"N","N","N","Y",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5747",2020,"770349","SCH","P","Richmond Early College High School","Richmond","1042 W Hamlet Ave",NA,"Hamlet","NC",28345,"910-410-1922","rech.richmondk12.org/","Ms Joy Smart","H","770LEA","09:13","Regular School","Traditional","N",NA,NA,NA,NA,220,56,25.45,NA,"N","N","N","N",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5748",2020,"770351","SCH","P","Richmond County 9th Grade Academy","Richmond","804 County Home Rd",NA,"Hamlet","NC",28345,"910-582-7800","richmond9th.richmondk12.org/","Mr Derrick Watkins","H","770LEA","09:09","Regular School","Traditional","N",NA,NA,NA,NA,448,347,77.46,NA,"N","N","N","N",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5749",2020,"770360","SCH","P","Rockingham Middle","Richmond","415 Wall Street",NA,"Rockingham","NC",28379,"910-997-9827",NA,"Dr Theresa Gardner","M","770LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,679,628,92.49,NA,"N","N","Y","Y",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5750",2020,"770364","SCH","P","Cordova Middle","Richmond","194 Church St",NA,"Cordova","NC",28330,"910-997-9839",NA,"Mrs Joyce Mcrae","M","770LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,328,223,67.99,NA,"N","N","Y","Y",0.2,0.733,0.267,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5751",2020,"770LEA","LEA","P","Richmond County Schools","Richmond","118 Vance Street",NA,"Hamlet","NC",28345,"910-582-5860","www.richmond.k12.nc.us/","Dr Jeffrey Maples",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,4386,3052,69.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5752",2020,"780320","SCH","P","Deep Branch Elementary","Robeson","4045 Deep Branch Road",NA,"Lumberton","NC",28360,"910-738-2514","www.robeson.k12.nc.us/schools.cfm?id=deepbr&SchoolID=320","James Hunt","E","780LEA","PK:06","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5753",2020,"780325","SCH","P","Fairmont High","Robeson","5419 Old Stage Road",NA,"Fairmont","NC",28340,"910-628-6727","www.robeson.k12.nc.us/schools.cfm?id=fhs&SchoolID=325","Mr Ronald Prater","H","780LEA","09:12","Regular School","Traditional","Y",NA,NA,NA,NA,780,696,89.23,NA,"N","N","N","N",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5754",2020,"780326","SCH","P","Fairmont Middle","Robeson","402 Iona St",NA,"Fairmont","NC",28340,"910-628-4363","www.robeson.k12.nc.us/schools.cfm?id=fms&SchoolID=326","Dr Tracey Ferguson","M","780LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,369,178,48.24,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5755",2020,"780330","SCH","P","L Gilbert Carroll","Robeson","300 Bailey Rd",NA,"Lumberton","NC",28358,"910-671-6098","www.robeson.k12.nc.us/schools.cfm?id=carroll&schoolid=330","Mr Christopher Burton","E","780LEA","04:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5756",2020,"780336","SCH","P","Littlefield Middle","Robeson","9674 NC Hwy 41 N",NA,"Lumberton","NC",28358,"910-671-6065","www.robeson.k12.nc.us/schools.cfm?id=lms&schoolid=336","Mr Kendall Hamilton","I","780LEA","04:08","Regular School","Traditional","Y",NA,NA,NA,NA,733,211,28.79,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5757",2020,"780341","SCH","P","Lumberton Junior","Robeson","82 Marion Rd",NA,"Lumberton","NC",28358,"910-735-2108","www.robeson.k12.nc.us/schools.cfm?id=ljhs&schoolid=341","Ms Savon Maultsby","M","780LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,712,410,57.58,NA,"Y","N","N","N",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5758",2020,"780342","SCH","P","Lumberton Senior High","Robeson","3901 Fayetteville Rd",NA,"Lumberton","NC",28358,"910-671-6050","www.robeson.k12.nc.us/schools.cfm?id=lshs&schoolid=342","Mr Larry Brooks","H","780LEA","09:12","Regular School","Traditional","Y",NA,NA,NA,NA,1702,1377,80.9,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5759",2020,"780344","SCH","P","Magnolia Elementary","Robeson","10928 US 301 North",NA,"Lumberton","NC",28360,"910-671-6070","www.robeson.k12.nc.us/schools.cfm?id=magnolia&schoolid=344","Mr Charles Locklear","I","780LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,747,163,21.82,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5760",2020,"780352","SCH","P","Orrum Middle","Robeson","1684 South Creek Road",NA,"Orrum","NC",28369,"910-628-8408","www.robeson.k12.nc.us/schools.cfm?id=orrum&schoolid=352","Mr Anthony Britt","M","780LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,306,145,47.39,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5761",2020,"780356","SCH","P","Oxendine Elementary","Robeson","5599 Oxendine School Rd",NA,"Maxton","NC",28364,"910-843-4243","www.robeson.k12.nc.us/schools.cfm?id=oxendine&schoolid=356","Dr Sheri Herndon","E","780LEA","PK:06","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5762",2020,"780360","SCH","P","Parkton Elementary","Robeson","400 North Green Street",NA,"Parkton","NC",28371,"910-858-3951","www.robeson.k12.nc.us/schools.cfm?id=parkton&schoolid=360","Ms Kristy West","I","780LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,604,114,18.87,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5763",2020,"780368","SCH","P","Pembroke Middle","Robeson","8910 Deep Branch Road",NA,"Pembroke","NC",28372,"910-522-5013","www.robeson.k12.nc.us/schools.cfm?id=pms&schoolid=368","Mr Anthony Barton","M","780LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,722,452,62.6,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5764",2020,"780376","SCH","P","Piney Grove Elementary","Robeson","1680 Piney Grove Road",NA,"Lumberton","NC",28358,"910-671-6025","www.robeson.k12.nc.us/schools.cfm?id=pineygr&schoolid=376","Mrs Kendra Deese","E","780LEA","PK:06","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5765",2020,"780384","SCH","P","Prospect Elementary","Robeson","4024 Missouri Road",NA,"Maxton","NC",28364,"910-521-4766","www.robeson.k12.nc.us/schools.cfm?id=prospect&schoolid=384","Mr John Brooks","I","780LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,894,238,26.62,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5766",2020,"780385","SCH","P","PSRC Early College at RCC","Robeson","5160 Fayetteville Road",NA,"Lumberton","NC",28360,"910-737-5232",NA,"Dr Christopher Clark","H","780LEA","09:13","Regular School","Traditional","Y",NA,NA,NA,NA,222,179,80.63,NA,"N","N","N","N",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5767",2020,"780391","SCH","P","Red Springs High","Robeson","509 N Vance Street",NA,"Red Springs","NC",28377,"910-843-4211","www.robeson.k12.nc.us/schools.cfm?id=rshs&schoolid=391","Mr Jamal Campbell","H","780LEA","09:12","Regular School","Traditional","Y",NA,NA,NA,NA,720,565,78.47,NA,"N","N","N","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5768",2020,"780393","SCH","P","Red Springs Middle","Robeson","302 W Second Avenue",NA,"Red Springs","NC",28377,"910-843-3883","www.robeson.k12.nc.us/schools.cfm?id=rsms&schoolid=393","Ms Sharon Breeden","M","780LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,640,394,61.56,NA,"N","N","Y","N",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5769",2020,"780401","SCH","P","Saint Pauls High","Robeson","648 North Old Stage Rd",NA,"Saint Pauls","NC",28384,"910-865-4177","www.robeson.k12.nc.us/schools.cfm?id=sphs&schoolid=401","Mr Christopher Suggs","H","780LEA","09:12","Regular School","Traditional","Y",NA,NA,NA,NA,936,752,80.34,NA,"N","N","N","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5770",2020,"780403","SCH","P","Saint Pauls Middle","Robeson","526 W Shaw St",NA,"Saint Pauls","NC",28384,"910-865-4070","www.robeson.k12.nc.us/schools.cfm?id=spms&schoolid=403","Dr Paul Locklear","M","780LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,575,161,28,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5771",2020,"780410","SCH","P","Townsend","Robeson","105 Carolina Street",NA,"Maxton","NC",28364,"910-844-5086","www.robeson.k12.nc.us/schools.cfm?id=townsend&schoolid=410","Ms Angela Faulkner","I","780LEA","PK:08","Regular School","Traditional","Y",NA,NA,NA,NA,475,104,21.89,NA,"Y","N","N","N",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5772",2020,"780412","SCH","P","Union Chapel Elementary","Robeson","4271 Union Chapel Road",NA,"Pembroke","NC",28372,"910-521-4456","www.robeson.k12.nc.us/schools.cfm?id=uces&schoolid=412","Mr Antonio Wilkins","E","780LEA","PK:06","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5773",2020,"780416","SCH","P","Union Elementary","Robeson","2547 NC Hwy 710 South",NA,"Rowland","NC",28383,"910-521-4272","www.robeson.k12.nc.us/schools.cfm?id=union&schoolid=416","Ms Amy Baker","E","780LEA","PK:06","Regular School","Traditional","Y",NA,NA,NA,NA,401,NA,5,TRUE,"N","N","Y","Y",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5774",2020,"780420","SCH","P","Purnell Swett High","Robeson","11344 Deep Branch Road",NA,"Pembroke","NC",28372,"910-521-3253","www.robeson.k12.nc.us/schools.cfm?id=swett&schoolid=420","Mr Clyde Leviner","H","780LEA","09:12","Regular School","Traditional","Y",NA,NA,NA,NA,1562,1171,74.97,NA,"N","N","N","N",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5775",2020,"780421","SCH","P","South Robeson Intermediate School","Robeson","3268 South Robeson Road",NA,"Rowland","NC",28383,"910-422-3987","w.robeson.k12.nc.us","Dr Sherry Park","M","780LEA","05:08","Regular School","Traditional","Y",NA,NA,NA,NA,323,277,85.76,NA,"N","N","N","N",0.278,0.528,0.472,0.444,0.278,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5776",2020,"780LEA","LEA","P","Public Schools of Robeson County","Robeson","100 Hargrave Street",NA,"Lumberton","NC",28358,"910-671-6000","www.robeson.k12.nc.us/","Dr Shanita Wooten",NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,12837,7588,59.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5777",2020,"78A000","SCH","C","CIS Academy","Robeson","818 West 3rd Street",NA,"Pembroke","NC",28372,"910-521-1669","www.cisrobeson.org/cis-academy/",NA,"M","CH","06:08","Regular School","Traditional","Y","780LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5778",2020,"78B000","SCH","C","Southeastern Academy","Robeson","12251 NC HWY 41 North",NA,"Lumberton","NC",28358,"910-738-7828","www.southeasternacademy.org/",NA,"I","CH","0K:08","Regular School","Traditional","N","780LEA",NA,NA,NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5779",2020,"790314","SCH","P","Dalton McMichael High","Rockingham","6845 Hwy 135",NA,"Mayodan","NC",27027,"336-427-5165","www.rock.k12.nc.us/Dmhs/index.htm","Mr Jonathan Williams","H","790LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,771,591,76.65,NA,"N","N","N","N",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5780",2020,"790330","SCH","P","J E Holmes Middle","Rockingham","211 N Pierce St",NA,"Eden","NC",27288,"336-623-9791","www.rock.k12.nc.us/Hms/index.htm","Ms Nicole Lancaster","M","790LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,707,489,69.17,NA,"N","N","Y","Y",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5781",2020,"790354","SCH","P","John M Morehead High","Rockingham","134 N Pierce St",NA,"Eden","NC",27288,"336-627-7731","www.rock.k12.nc.us/Mhs/index.htm","Mr Ryan Moody","H","790LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,737,560,75.98,NA,"N","N","Y","Y",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5782",2020,"790366","SCH","P","Reidsville High","Rockingham","1901 S Park Dr",NA,"Reidsville","NC",27320,"336-349-6361","www.rock.k12.nc.us/Rhs/index.htm","Mrs Mary Mitchell","H","790LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,667,492,73.76,NA,"N","N","N","N",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5783",2020,"790374","SCH","P","Reidsville Middle","Rockingham","1903 S Park Dr",NA,"Reidsville","NC",27320,"336-342-4726","www.rock.k12.nc.us/Rms/index.htm","Ms Erica Blackwell","M","790LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,609,428,70.28,NA,"N","N","Y","Y",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5784",2020,"790378","SCH","P","Rockingham County High","Rockingham","180 High School Rd",NA,"Reidsville","NC",27320,"336-634-3220","www.rock.k12.nc.us/Rchs/index.htm","Mr Cecil Kemp","H","790LEA","09:12","Regular School","Traditional","N",NA,NA,NA,NA,946,729,77.06,NA,"N","N","N","Y",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5785",2020,"790379","SCH","P","Rockingham Co Early College High","Rockingham","NC Hwy 65",NA,"Wentworth","NC",27375,"336-342-4261",NA,"Mr Russell Vernon","H","790LEA","09:13","Regular School","Traditional","N",NA,NA,NA,NA,339,164,48.38,NA,"N","N","N","N",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5786",2020,"790380","SCH","P","Rockingham County Middle","Rockingham","182 High School Road",NA,"Reidsville","NC",27320,"336-616-0073","www.rock.k12.nc.us/rcms/index.htm","Ms Moriah Dollarhite","M","790LEA","06:08","Regular School","Traditional","N",NA,NA,NA,NA,755,561,74.3,NA,"N","N","Y","Y",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5787",2020,"790392","SCH","P","The SCORE Center","Rockingham","401 Moss Street",NA,"Reidsville","NC",27320,"336-634-3209",NA,"Mr Wendell Barnett","A","790LEA","0K:12","Alternative School","Traditional","N",NA,NA,NA,NA,51,5,9.8,NA,"N","N","Y","Y",0.273,0.636,0.364,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
